ptp4l[26290.493]: selected /dev/ptp0 as PTP clock
ptp4l[26290.499]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[26290.502]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[26290.504]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[26290.506]: timeguard: registered, proxy_id=0x6479b78b88191ad0

ptp4l[26290.507]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[26296.033]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[26296.534]: selected local clock 000000.fffe.049f06 as best master
ptp4l[26296.536]: TEE: InvokeCommand returned 0x0

ptp4l[26296.538]: TEE: InvokeCommand returned 0x0

ptp4l[26296.538]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[26299.875]: selected best master clock 641c10.fffe.f12579
ptp4l[26299.877]: TEE: InvokeCommand returned 0x0

ptp4l[26299.879]: TEE: InvokeCommand returned 0x0

ptp4l[26299.879]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[26299.881]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[26527.304]: master offset     -56930 s2 freq -1947214 path delay     51485
ptp4l[26528.306]: master offset    1716526 s2 freq -190837 path delay     51485
ptp4l[26529.301]: master offset  -39519517 s2 freq -32767999 path delay     60473
ptp4l[26530.283]: master offset    1398170 s2 freq   +5765 path delay     60473
ptp4l[26531.296]: master offset    1404768 s2 freq +431814 path delay     60473
ptp4l[26532.315]: master offset    9355157 s2 freq +8803634 path delay     51485
ptp4l[26533.317]: master offset     292194 s2 freq +2547218 path delay     51485
ptp4l[26534.316]: master offset   -8497542 s2 freq -6154860 path delay     51485
ptp4l[26535.306]: master offset   -2428029 s2 freq -2634610 path delay   -227990
ptp4l[26536.305]: master offset      42275 s2 freq -892714 path delay   -243477
ptp4l[26537.309]: master offset    8972494 s2 freq +8050187 path delay   -243477
ptp4l[26538.318]: master offset     217582 s2 freq +1987023 path delay    -20867
ptp4l[26539.314]: master offset   -2021599 s2 freq -186883 path delay    -20867
ptp4l[26540.308]: master offset   -2120308 s2 freq -892072 path delay     51289
ptp4l[26541.308]: master offset   -1371876 s2 freq -779732 path delay    -11417
ptp4l[26542.313]: master offset    7780238 s2 freq +7960819 path delay    -11417
