ptp4l[555597.481]: selected /dev/ptp0 as PTP clock
ptp4l[555597.487]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[555597.490]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[555597.493]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[555597.537]: timeguard: registered, proxy_id=0x8a8f24203eb0dd10

ptp4l[555597.539]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[555604.581]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[555604.786]: selected local clock 000000.fffe.049f06 as best master
ptp4l[555604.788]: TEE: InvokeCommand returned 0x0

ptp4l[555604.790]: TEE: InvokeCommand returned 0x0

ptp4l[555604.791]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[555608.595]: selected best master clock 641c10.fffe.f12579
ptp4l[555608.597]: TEE: InvokeCommand returned 0x0

ptp4l[555608.598]: TEE: InvokeCommand returned 0x0

ptp4l[555608.599]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[555608.601]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[555897.624]: master offset    2284881 s2 freq +3922186 path delay   -909956
ptp4l[555898.629]: master offset   -1798941 s2 freq +523828 path delay   -909956
ptp4l[555899.624]: master offset   -1218369 s2 freq +564718 path delay   -818111
ptp4l[555900.624]: master offset   -1865050 s2 freq -447474 path delay   -818111
ptp4l[555901.624]: master offset     585444 s2 freq +1443505 path delay   -909956
ptp4l[555902.626]: master offset    1065572 s2 freq +2099267 path delay   -909956
ptp4l[555903.623]: master offset    2899001 s2 freq +4252367 path delay   -938144
ptp4l[555904.627]: master offset   -2404282 s2 freq -181215 path delay     57807
ptp4l[555905.625]: master offset   -2335967 s2 freq -834185 path delay     57807
ptp4l[555906.625]: master offset    5903134 s2 freq +6704126 path delay     57807
ptp4l[555907.632]: master offset   -1063243 s2 freq +1508689 path delay     57807
ptp4l[555908.629]: master offset    1529388 s2 freq +3782347 path delay   -181473
ptp4l[555909.629]: master offset   -2552300 s2 freq +159476 path delay     47898
ptp4l[555910.626]: master offset    1756608 s2 freq +3702694 path delay     47898
ptp4l[555911.631]: master offset   -2085303 s2 freq +387765 path delay     47898
ptp4l[555912.626]: master offset    -733922 s2 freq +1113555 path delay     58897
ptp4l[555913.627]: master offset      33167 s2 freq +1660467 path delay     99696
ptp4l[555914.628]: master offset     243436 s2 freq +1880687 path delay    162102
ptp4l[555915.629]: master offset   -1730430 s2 freq  -20149 path delay    162102
ptp4l[555916.628]: master offset    2256555 s2 freq +3447707 path delay     99696
ptp4l[555917.631]: master offset   -1268964 s2 freq +599155 path delay     99696
ptp4l[555918.629]: master offset      27735 s2 freq +1515165 path delay     98011
ptp4l[555919.629]: master offset     429127 s2 freq +1924877 path delay     98011
ptp4l[555920.630]: master offset    1200629 s2 freq +2825117 path delay   -530990
ptp4l[555921.626]: master offset     408058 s2 freq +2392735 path delay   -654047
ptp4l[555927.204]: port 1 (eth0): SLAVE to LISTENING on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES
ptp4l[555927.204]: selected local clock 000000.fffe.049f06 as best master
ptp4l[555927.206]: TEE: InvokeCommand returned 0x0

ptp4l[555927.208]: TEE: InvokeCommand returned 0x0

ptp4l[555927.208]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[555935.188]: TEE: InvokeCommand returned 0x0

ptp4l[555935.191]: TEE: InvokeCommand returned 0x0

ptp4l[555935.191]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

