ptp4l[620027.093]: selected /dev/ptp0 as PTP clock
ptp4l[620027.100]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[620027.103]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[620027.107]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[620027.153]: timeguard: registered, proxy_id=0xb602f62673d68916

ptp4l[620027.155]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[620034.109]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[620034.212]: selected local clock 000000.fffe.049f06 as best master
ptp4l[620034.213]: TEE: InvokeCommand returned 0x0

ptp4l[620034.215]: TEE: InvokeCommand returned 0x0

ptp4l[620034.215]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[620037.954]: selected best master clock 641c10.fffe.f12579
ptp4l[620037.954]: TEE: InvokeCommand returned 0x0

ptp4l[620037.955]: TEE: InvokeCommand returned 0x0

ptp4l[620037.955]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[620037.956]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[620307.450]: master offset  -16059483 s2 freq -16950189 path delay    -35516
ptp4l[620308.443]: master offset  -17196289 s2 freq -22904840 path delay   -139923
ptp4l[620309.443]: master offset    7964834 s2 freq -2902604 path delay   -465267
ptp4l[620310.454]: master offset   -2004431 s2 freq -10482418 path delay   -848407
ptp4l[620311.458]: master offset    5297114 s2 freq -3782203 path delay   -848407
ptp4l[620312.448]: master offset  -45436769 s2 freq -32767999 path delay   -558309
ptp4l[620313.417]: master offset   -8717718 s2 freq -16207901 path delay   -558309
ptp4l[620314.419]: master offset  -48356323 s2 freq -32767999 path delay    328025
ptp4l[620315.413]: master offset  -18186973 s2 freq -28292471 path delay    -55114
ptp4l[620316.439]: master offset   12426648 s2 freq -3134942 path delay    -55114
ptp4l[620317.465]: master offset   16149565 s2 freq +4315970 path delay   -642486
ptp4l[620318.479]: master offset   17441937 s2 freq +10453211 path delay  -1432257
ptp4l[620319.469]: master offset  -23885950 s2 freq -25642095 path delay  -1432257
ptp4l[620320.445]: master offset   -7088204 s2 freq -16010134 path delay  -1329632
ptp4l[620321.441]: master offset   10217114 s2 freq -831277 path delay  -1329632
ptp4l[620322.445]: master offset  -40871443 s2 freq -32767999 path delay   -642486
ptp4l[620323.426]: master offset  -13651201 s2 freq -21634458 path delay  -1868230
ptp4l[620324.441]: master offset   -2911411 s2 freq -14990028 path delay  -5472517
ptp4l[620325.457]: master offset   12182956 s2 freq -769085 path delay  -5472517
ptp4l[620326.464]: master offset   -1990323 s2 freq -11287477 path delay  -2536008
ptp4l[620327.464]: master offset   -1246401 s2 freq -11140652 path delay  -2536008
ptp4l[620328.453]: master offset   -4075069 s2 freq -14343240 path delay  -3310428
ptp4l[620329.457]: master offset   11291135 s2 freq -199557 path delay  -3583248
ptp4l[620330.459]: master offset   10616499 s2 freq +2513148 path delay  -3583248
ptp4l[620331.463]: master offset    1849497 s2 freq -3068904 path delay  -3310428
ptp4l[620332.460]: master offset    4534680 s2 freq +171128 path delay  -3310428
ptp4l[620333.447]: master offset  -40209261 s2 freq -32767999 path delay  -3310428
ptp4l[620334.426]: master offset     723826 s2 freq -2279322 path delay  -3310428
ptp4l[620335.436]: master offset  -11045242 s2 freq -13831242 path delay   -412640
ptp4l[620336.450]: master offset    2316531 s2 freq -3783042 path delay   -412640
ptp4l[620337.458]: master offset    5733800 s2 freq +329186 path delay   -206973
ptp4l[620338.464]: master offset   -5986307 s2 freq -9670781 path delay   -206973
ptp4l[620339.464]: master offset    3938781 s2 freq -1541585 path delay   -206973
ptp4l[620340.460]: master offset   -9573834 s2 freq -13872566 path delay   -170779
ptp4l[620341.457]: master offset    3800904 s2 freq -3369978 path delay   -170779
ptp4l[620342.459]: master offset   -5732363 s2 freq -11762974 path delay   -320448
ptp4l[620343.457]: master offset   -1048500 s2 freq -8798820 path delay   -320448
ptp4l[620344.454]: master offset   -3333757 s2 freq -11398626 path delay   -395567
ptp4l[620345.457]: master offset    4926215 s2 freq -4138782 path delay   -601235
ptp4l[620346.466]: master offset    8862733 s2 freq +1275601 path delay   -631868
ptp4l[620347.466]: master offset    8218523 s2 freq +3290211 path delay   -465126
ptp4l[620348.466]: master offset    4659263 s2 freq +2196508 path delay   -465126
ptp4l[620349.463]: master offset    2162125 s2 freq +1097149 path delay   -395567
ptp4l[620350.458]: master offset   -1219870 s2 freq -1636209 path delay   -359373
ptp4l[620351.458]: master offset  -11894619 s2 freq -12676919 path delay   -417032
ptp4l[620357.720]: port 1 (eth0): SLAVE to LISTENING on ANNOUNCE_RECEIPT_TIMEOUT_EXPIRES
ptp4l[620357.721]: selected local clock 000000.fffe.049f06 as best master
ptp4l[620357.722]: TEE: InvokeCommand returned 0x0

ptp4l[620357.724]: TEE: InvokeCommand returned 0x0

ptp4l[620357.724]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[620364.252]: TEE: InvokeCommand returned 0x0

ptp4l[620364.254]: TEE: InvokeCommand returned 0x0

ptp4l[620364.254]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

